route_id,origin_lat,origin_lon,dest_lat,dest_lon,waypoint_count,route_length_km,avg_altitude_m,max_altitude_m,uav_model,max_range_km,max_speed_ms,payload_capacity_kg,battery_capacity_kwh,energy_consumption_kwh_per_km,delivery_time_min,energy_consumed_kwh,restricted_zone_crossings,constraint_violation,optimization_target_met,delivery_priority,airspace_density,weather_risk_score
RT-00146,30.304611,120.323616,30.360954,120.136950,7,19.00,90.2,159.3,DJI FlyCart 30,23.0,23.7,16.5,9.82,0.082,71.4,1.56,3,0,0,紧急,38.3,0.127
RT-00147,30.321523,120.133758,30.432519,120.182876,5,13.23,102.1,167.6,DJI FlyCart 30,49.7,23.2,11.9,4.00,0.287,50.1,3.79,1,0,0,加急,1.1,0.142
RT-00148,30.334123,120.013621,30.145892,120.082827,15,21.99,152.1,188.2,SF UAS,23.5,21.3,30.0,5.71,0.263,90.6,5.78,5,1,0,加急,17.3,0.967
RT-00149,30.099675,120.291999,30.396284,120.060757,7,39.81,94.7,127.8,SF UAS,23.6,18.0,20.5,7.94,0.069,190.9,2.76,5,1,0,加急,13.1,0.350
RT-00150,30.224032,120.098269,30.288428,120.211859,14,13.06,164.3,243.5,ZTO UAV,36.0,21.0,22.9,9.53,0.178,54.9,2.33,5,1,0,普通,19.4,0.086
RT-00151,30.001612,119.900054,30.052814,119.973268,7,9.07,79.9,147.8,EHang Falcon,18.9,19.6,5.2,5.80,0.071,39.7,0.64,3,0,0,紧急,3.2,0.131
RT-00152,30.432241,120.076556,30.092438,120.010617,10,38.35,134.5,151.9,SF UAS,18.1,12.9,18.5,3.08,0.129,259.4,4.95,4,1,0,普通,26.2,0.161
RT-00153,30.157679,120.143352,30.058998,120.028942,10,15.56,75.2,135.4,DJI FlyCart 30,29.2,10.4,12.4,7.03,0.224,132.3,3.49,5,1,0,紧急,14.3,0.283
RT-00154,30.266561,120.247314,30.083075,120.147483,2,22.57,57.3,112.4,ZTO UAV,34.8,14.7,13.7,5.48,0.133,133.2,3.00,1,0,0,加急,38.4,0.752
RT-00155,30.076446,120.318347,30.302030,120.032552,9,37.24,69.0,73.4,ZTO UAV,43.9,18.4,26.2,6.71,0.065,176.0,2.43,4,1,0,普通,25.1,0.091
RT-00156,30.180690,120.009688,30.142105,120.187204,3,17.62,122.6,151.2,Meituan UAV,36.4,16.6,17.6,8.09,0.264,94.7,4.66,3,0,0,加急,19.1,0.155
RT-00157,30.313563,120.161652,30.166385,120.207891,6,16.98,143.5,240.0,Meituan UAV,30.5,20.2,18.1,6.83,0.144,73.7,2.45,0,0,0,医疗物资,27.1,0.481
RT-00158,30.298690,120.046747,30.442287,120.235209,2,24.15,141.6,176.1,EHang Falcon,27.1,23.7,3.6,8.27,0.079,91.7,1.92,4,1,0,医疗物资,21.9,0.572
RT-00159,30.180828,120.019251,30.248931,120.023479,6,7.59,196.5,292.2,ZTO UAV,48.8,18.7,9.7,9.83,0.185,35.8,1.40,3,0,0,紧急,1.0,0.253
RT-00160,30.357921,120.073191,30.206393,120.221338,12,22.08,150.6,215.3,Meituan UAV,45.8,22.9,21.0,6.37,0.251,83.1,5.53,5,1,0,紧急,39.8,0.774
RT-00161,30.143904,120.083503,30.049239,119.919253,12,19.01,197.1,252.3,EHang Falcon,14.1,19.6,8.0,4.66,0.231,87.0,4.38,3,0,0,加急,34.9,0.477
RT-00162,30.178867,120.008603,30.378409,120.244284,7,31.73,103.2,143.8,Meituan UAV,30.5,22.0,8.7,5.91,0.132,123.6,4.18,4,1,0,普通,30.4,0.175
RT-00163,30.111586,119.922453,30.123050,120.033500,8,10.77,125.8,183.6,SF UAS,44.0,21.0,9.2,8.78,0.226,48.2,2.44,4,1,0,医疗物资,40.6,0.133
RT-00164,30.185714,119.914214,30.159455,119.947765,14,4.36,147.2,225.0,DJI FlyCart 30,48.7,19.6,25.2,2.09,0.067,22.3,0.29,3,0,1,医疗物资,28.6,0.907
RT-00165,30.189562,119.999096,30.338857,119.953466,10,17.19,181.3,259.7,EHang Falcon,21.1,21.1,29.7,5.86,0.160,71.4,2.75,5,1,0,加急,40.3,0.701
RT-00166,30.433090,119.970615,30.237941,120.133903,12,26.80,182.7,256.0,SF UAS,36.1,23.6,7.1,1.72,0.078,97.7,2.08,5,1,0,普通,8.2,0.800
RT-00167,30.292886,119.943580,30.386375,119.997844,12,11.64,192.1,269.6,SF UAS,34.7,17.6,21.3,8.07,0.251,57.5,2.92,3,0,0,医疗物资,15.4,0.235
RT-00168,30.149691,120.035049,30.301341,120.330248,10,33.03,140.2,231.9,DJI FlyCart 30,25.8,15.7,10.1,6.47,0.250,185.5,8.26,4,1,0,普通,39.6,0.779
RT-00169,30.216590,119.959205,30.279557,120.012919,9,8.71,73.2,126.4,ZTO UAV,16.3,12.0,6.1,9.44,0.251,63.3,2.19,3,0,0,紧急,30.5,0.622
RT-00170,30.232553,120.044860,30.233396,120.000780,5,4.24,126.9,211.4,Meituan UAV,34.1,18.4,15.5,3.53,0.262,24.2,1.11,4,1,0,医疗物资,6.3,0.860
RT-00171,30.355484,120.152233,30.309178,120.130897,4,5.55,89.0,187.9,DJI FlyCart 30,33.9,14.6,8.4,4.55,0.299,36.8,1.66,3,0,0,医疗物资,30.0,0.762
RT-00172,30.162551,120.168842,30.435589,120.202227,3,30.56,57.9,109.0,ZTO UAV,48.2,14.2,24.4,6.59,0.244,187.0,7.44,0,0,0,紧急,22.3,0.846
RT-00173,30.100314,120.280432,30.069084,120.194874,3,8.94,174.0,197.7,EHang Falcon,18.4,15.2,10.1,7.39,0.211,52.6,1.89,1,0,0,紧急,31.7,0.508
RT-00174,30.172368,120.309590,30.423644,120.040359,9,38.11,131.2,202.1,DJI FlyCart 30,25.5,20.1,4.7,4.46,0.095,164.4,3.64,3,0,0,医疗物资,9.5,0.328
RT-00175,30.399108,120.146045,30.336174,119.984803,13,17.00,110.5,192.4,ZTO UAV,25.6,19.3,10.9,9.32,0.269,76.9,4.57,1,0,0,紧急,11.0,0.096
RT-00176,30.400079,120.223287,30.204755,120.059401,2,26.85,171.6,216.0,ZTO UAV,35.1,16.4,1.3,9.95,0.276,141.4,7.40,5,1,0,普通,6.2,0.227
RT-00177,30.414829,120.074308,30.046626,120.009152,6,41.46,196.4,214.0,Meituan UAV,31.6,15.8,3.9,7.85,0.234,225.2,9.70,1,0,0,加急,9.2,0.956
RT-00178,30.352136,120.264079,30.212095,120.140092,11,19.62,141.1,146.1,Meituan UAV,30.8,13.3,7.9,7.90,0.254,128.6,4.98,5,1,0,紧急,0.9,0.799
RT-00179,30.326893,119.985052,30.354818,120.217366,10,22.53,130.9,227.4,EHang Falcon,28.2,16.6,7.5,3.80,0.100,118.4,2.24,3,0,0,紧急,9.4,0.304
RT-00180,30.391397,120.217351,30.291848,120.333033,10,15.69,165.4,194.5,Meituan UAV,34.7,14.1,7.9,8.98,0.094,100.4,1.47,3,0,0,加急,8.9,0.583
RT-00181,30.306175,119.969629,30.116029,120.003664,4,21.42,55.3,104.3,EHang Falcon,38.6,13.0,19.5,8.04,0.106,146.0,2.26,2,0,0,紧急,0.1,0.317
RT-00182,30.281069,120.262255,30.071127,120.049381,14,31.08,53.3,131.2,DJI FlyCart 30,49.9,12.3,29.4,6.06,0.063,218.7,1.95,4,1,0,紧急,49.7,0.260
RT-00183,30.318720,120.143878,30.386036,120.282386,12,15.27,195.9,274.5,EHang Falcon,42.7,12.3,24.5,9.28,0.059,106.4,0.90,1,0,0,普通,32.2,0.118
RT-00184,30.312784,120.104566,30.169720,120.311205,6,25.47,193.0,247.8,ZTO UAV,37.3,22.5,10.1,8.57,0.253,100.5,6.44,5,1,0,普通,17.5,0.852
RT-00185,30.193586,120.085532,30.013112,120.054605,5,20.31,191.3,252.6,Meituan UAV,44.2,24.8,1.4,8.32,0.104,73.1,2.12,4,1,0,普通,1.0,0.781
RT-00186,30.051145,120.329948,30.035897,120.246330,2,8.23,82.4,168.8,SF UAS,31.8,12.3,17.3,4.80,0.157,57.8,1.29,5,1,0,加急,37.0,0.210
RT-00187,30.277578,119.934816,30.382324,120.075305,10,17.84,186.0,201.4,EHang Falcon,15.1,15.6,28.5,3.46,0.188,100.3,3.36,4,1,0,医疗物资,20.4,0.426
RT-00188,30.418779,120.011166,30.080018,120.012357,8,37.71,126.9,202.6,Meituan UAV,48.1,16.0,27.7,6.15,0.257,206.2,9.68,5,1,0,普通,47.0,0.743
RT-00189,30.011765,120.143802,30.056492,120.076430,10,8.18,190.5,212.8,EHang Falcon,10.4,16.5,18.5,7.52,0.083,47.3,0.68,0,0,0,紧急,25.8,0.629
RT-00190,30.150046,120.034293,30.215682,120.025987,11,7.35,123.4,140.4,Meituan UAV,30.7,14.2,18.6,9.69,0.177,48.2,1.30,0,0,0,医疗物资,48.8,0.810
RT-00191,30.047903,120.100508,30.198911,120.158248,9,17.71,154.1,246.8,SF UAS,12.5,21.2,28.1,9.66,0.141,75.5,2.49,0,0,0,加急,40.3,0.555
RT-00192,30.219175,120.302151,30.224263,119.924189,6,36.36,163.5,209.9,SF UAS,28.6,19.0,5.3,7.93,0.267,167.9,9.69,4,1,0,紧急,49.1,0.524
RT-00193,30.207255,120.315311,30.126510,119.931502,9,38.02,113.9,155.0,EHang Falcon,33.9,24.8,4.3,2.61,0.144,132.5,5.46,4,1,0,加急,13.1,0.160
RT-00194,30.311946,119.911579,30.154359,120.342592,3,45.01,102.6,185.2,SF UAS,28.1,21.6,23.6,4.68,0.111,182.8,5.01,0,0,0,紧急,29.2,0.463
RT-00195,30.415999,120.000524,30.268446,120.170446,7,23.16,59.5,119.4,Meituan UAV,12.6,19.4,8.8,5.90,0.254,103.2,5.88,1,0,0,加急,27.9,0.286
RT-00196,30.083950,120.301732,30.421506,120.182863,8,39.28,121.8,199.1,ZTO UAV,25.6,24.9,25.6,8.19,0.150,139.1,5.91,2,0,0,加急,4.4,0.857
RT-00197,30.058922,119.949607,30.128803,119.997708,6,9.05,180.3,219.2,EHang Falcon,46.4,20.0,21.6,4.56,0.173,41.0,1.57,3,0,0,医疗物资,31.7,0.452
RT-00198,30.065719,120.269237,30.057853,119.976529,11,28.21,143.2,219.7,ZTO UAV,34.4,10.1,12.9,4.08,0.170,243.6,4.79,5,1,0,医疗物资,19.5,0.078
RT-00199,30.333197,119.989066,30.280677,119.913949,15,9.29,143.5,168.8,EHang Falcon,18.0,23.4,3.9,4.83,0.100,38.0,0.92,3,0,0,紧急,19.3,0.508
RT-00200,30.254193,120.217931,30.076107,120.039927,10,26.20,87.4,101.9,EHang Falcon,45.4,19.1,20.0,8.52,0.197,122.7,5.16,2,0,0,加急,5.1,0.676
RT-00201,30.316303,120.336327,30.246453,120.059643,6,27.71,80.6,139.7,SF UAS,46.7,10.3,20.9,1.35,0.119,232.0,3.29,3,0,0,医疗物资,4.5,0.836
RT-00202,30.045315,120.336348,30.205479,120.109288,6,28.21,106.9,200.7,SF UAS,48.8,22.4,1.2,7.25,0.078,112.9,2.20,4,1,0,加急,48.5,0.159
RT-00203,30.107452,120.217092,30.365277,120.178518,15,28.94,175.3,268.8,ZTO UAV,14.1,24.4,9.7,1.02,0.262,102.7,7.59,2,0,0,紧急,47.9,0.146
RT-00204,30.097292,120.323624,30.431163,120.348053,15,37.24,99.5,143.0,EHang Falcon,33.3,24.7,5.7,7.56,0.142,132.7,5.28,2,0,0,加急,7.3,0.026
RT-00205,30.192609,120.119831,30.107264,120.114669,4,9.51,184.0,189.7,DJI FlyCart 30,31.8,15.4,10.1,2.90,0.054,56.9,0.51,5,1,0,加急,31.0,0.103
RT-00206,30.128945,120.101358,30.011382,119.941995,2,20.17,109.6,139.6,EHang Falcon,25.4,16.2,18.0,3.97,0.187,107.7,3.77,5,1,0,普通,37.3,0.925
RT-00207,30.179102,120.193181,30.115701,120.246949,11,8.75,103.8,178.4,DJI FlyCart 30,41.8,15.2,17.3,5.16,0.087,50.0,0.76,5,1,0,紧急,13.0,0.604
RT-00208,30.435362,119.998928,30.027993,120.288187,15,53.20,122.9,175.0,Meituan UAV,19.8,14.2,9.9,8.54,0.286,320.7,15.19,2,0,0,医疗物资,1.0,0.075
RT-00209,30.037249,120.006501,30.436550,120.029212,6,44.50,58.6,90.9,EHang Falcon,40.2,24.1,20.9,5.30,0.143,159.9,6.36,1,0,0,普通,35.8,0.255
RT-00210,30.305396,120.032182,30.169365,120.252680,10,26.06,166.0,250.8,EHang Falcon,22.8,17.0,29.9,5.61,0.284,134.7,7.40,1,0,0,普通,1.8,0.158
RT-00211,30.294939,120.005503,30.103454,120.265805,14,32.89,130.8,209.8,EHang Falcon,40.8,12.6,10.9,6.54,0.235,227.7,7.72,0,0,0,医疗物资,39.2,0.464
RT-00212,30.362665,120.126965,30.244608,119.905591,13,25.01,164.0,223.4,SF UAS,36.2,23.6,10.3,7.20,0.212,92.6,5.29,3,0,0,普通,41.8,0.714
RT-00213,30.426728,120.117595,30.341778,120.193035,5,11.91,101.0,194.3,DJI FlyCart 30,15.7,11.2,11.2,6.87,0.070,91.6,0.83,0,0,0,医疗物资,4.1,0.689
RT-00214,30.220514,120.121182,30.025477,120.034585,15,23.26,58.4,70.3,ZTO UAV,47.0,21.0,23.1,1.04,0.240,96.5,5.59,3,0,0,普通,24.6,0.846
RT-00215,30.312769,120.341326,30.148172,120.035247,15,34.68,144.7,167.4,SF UAS,44.8,14.7,15.7,1.63,0.240,205.0,8.31,1,0,0,紧急,6.8,0.429
RT-00216,30.188434,120.033266,30.359884,120.280944,3,30.52,139.1,204.1,ZTO UAV,27.5,11.7,10.5,7.26,0.132,224.1,4.02,2,0,0,紧急,18.6,0.917
RT-00217,30.237222,120.156322,30.255211,120.167849,15,2.29,63.9,88.0,Meituan UAV,10.1,16.3,17.2,8.97,0.143,14.0,0.33,1,0,1,医疗物资,30.2,0.776
RT-00218,30.314594,120.031534,30.320402,120.246779,11,20.69,66.9,74.5,Meituan UAV,49.9,24.0,16.0,6.51,0.082,77.5,1.69,1,0,0,普通,30.8,0.167
RT-00219,30.162272,119.983232,30.085425,120.022697,3,9.36,152.5,244.0,ZTO UAV,27.2,21.5,12.9,1.52,0.159,40.6,1.49,3,0,0,紧急,32.8,0.958
RT-00220,30.101843,120.012049,30.258966,120.144835,12,21.66,79.9,111.2,Meituan UAV,16.4,17.1,14.2,6.38,0.157,111.2,3.39,1,0,0,加急,6.0,0.079
RT-00221,30.378167,120.047749,30.292292,120.038898,12,9.60,147.3,169.0,DJI FlyCart 30,49.9,15.9,26.9,5.05,0.253,52.2,2.43,3,0,0,医疗物资,3.7,0.410
RT-00222,30.407563,120.259006,30.405564,120.058341,4,19.27,185.0,234.8,DJI FlyCart 30,35.4,22.2,22.7,6.10,0.113,76.3,2.18,0,0,0,紧急,48.2,0.843
RT-00223,30.138796,120.230638,30.353657,120.348273,10,26.46,141.5,224.9,ZTO UAV,48.7,19.7,7.0,1.01,0.272,117.7,7.20,4,1,0,紧急,2.3,0.978
RT-00224,30.262516,120.254643,30.193227,120.175168,7,10.86,74.5,157.9,DJI FlyCart 30,47.5,22.5,24.1,9.66,0.115,42.4,1.25,5,1,0,普通,15.4,0.303
RT-00225,30.190176,120.196814,30.368814,120.276553,5,21.31,124.6,146.7,ZTO UAV,33.5,13.2,20.4,2.03,0.158,140.4,3.36,2,0,0,普通,10.2,0.628
RT-00226,30.331339,120.107629,30.337636,120.328370,14,21.22,104.7,168.5,SF UAS,24.4,20.3,1.9,8.34,0.131,92.2,2.78,4,1,0,普通,29.8,0.500
RT-00227,30.228959,120.321445,30.392266,120.153040,11,24.34,99.7,120.7,DJI FlyCart 30,33.4,11.8,9.6,3.03,0.077,179.1,1.88,0,0,0,医疗物资,17.2,0.195
RT-00228,30.220712,120.009834,30.380223,120.065544,7,18.55,115.8,162.5,ZTO UAV,44.0,10.6,19.9,1.94,0.285,153.1,5.29,5,1,0,普通,30.5,0.094
RT-00229,30.253273,120.044775,30.179551,120.325673,3,28.24,149.2,155.5,Meituan UAV,39.7,20.7,25.9,5.89,0.131,118.2,3.69,0,0,0,医疗物资,40.3,0.225
RT-00230,30.254749,120.219804,30.096006,120.344707,14,21.37,125.1,143.0,Meituan UAV,13.3,24.9,15.1,6.29,0.080,78.5,1.71,2,0,0,紧急,41.7,0.291
RT-00231,30.003350,120.306425,30.331987,120.214768,3,37.63,104.4,168.9,DJI FlyCart 30,16.0,23.0,11.1,7.21,0.153,144.8,5.75,0,0,0,加急,16.5,0.564
RT-00232,30.415641,120.344066,30.125142,119.925005,3,51.66,159.8,259.7,SF UAS,45.0,12.8,24.6,2.42,0.152,351.5,7.84,5,1,0,加急,16.5,0.788
RT-00233,30.146840,120.218452,30.004960,120.134746,2,17.73,69.6,131.3,SF UAS,29.5,24.1,1.4,6.13,0.248,63.3,4.40,4,1,0,紧急,7.8,0.533
RT-00234,30.010613,120.032133,30.430232,119.907052,14,48.24,107.6,183.9,EHang Falcon,14.7,14.9,16.2,5.33,0.269,280.6,12.98,3,0,0,医疗物资,41.3,0.702
RT-00235,30.389751,119.905582,30.252756,120.091389,10,23.48,141.0,203.9,EHang Falcon,11.9,21.1,4.0,9.38,0.051,98.5,1.20,2,0,0,普通,15.1,0.159
RT-00236,30.147022,119.990622,30.364876,119.916912,2,25.27,184.8,262.6,SF UAS,27.0,23.4,9.8,9.32,0.071,93.5,1.80,2,0,0,医疗物资,46.0,0.111
RT-00237,30.087811,120.336901,30.407401,119.944218,11,51.88,137.2,219.3,Meituan UAV,39.2,15.3,16.1,8.29,0.188,293.1,9.74,1,0,0,紧急,32.3,0.819
RT-00238,30.075398,119.972910,30.316628,119.945813,10,26.98,78.6,153.5,DJI FlyCart 30,37.6,10.6,24.5,6.43,0.109,219.3,2.94,3,0,0,加急,21.9,0.584
RT-00239,30.328501,120.116915,30.352156,119.994098,12,12.09,96.4,162.5,DJI FlyCart 30,37.8,19.9,11.5,3.96,0.190,53.1,2.30,5,1,0,医疗物资,44.0,0.461
RT-00240,30.424539,120.315446,30.246959,119.998686,8,36.29,90.5,153.0,ZTO UAV,21.1,15.4,22.2,2.58,0.104,203.3,3.79,4,1,0,加急,35.9,0.314
RT-00241,30.442564,119.999674,30.441817,120.230054,4,22.11,112.4,168.5,Meituan UAV,20.8,22.0,2.8,7.88,0.190,88.9,4.21,0,0,0,普通,2.6,0.091
RT-00242,30.425244,120.038992,30.341925,120.275809,4,24.56,136.0,211.5,DJI FlyCart 30,10.7,13.5,22.2,6.24,0.234,160.3,5.74,3,0,0,普通,47.4,0.617
RT-00243,30.275615,120.242846,30.416046,120.199121,11,16.19,158.8,231.5,EHang Falcon,29.8,14.8,15.8,4.74,0.061,98.4,0.99,0,0,0,紧急,44.8,0.934
RT-00244,30.436202,120.079906,30.249533,120.055474,8,20.91,95.2,138.3,DJI FlyCart 30,46.4,14.9,25.5,4.17,0.198,123.3,4.15,4,1,0,加急,17.4,0.228
RT-00245,30.040132,120.035518,30.170265,120.322459,6,31.20,199.7,283.2,SF UAS,21.7,20.8,18.8,7.61,0.170,133.1,5.30,1,0,0,普通,33.1,0.368
RT-00246,30.162637,120.077177,30.146839,120.292179,4,20.77,75.7,97.6,SF UAS,48.7,22.1,18.6,6.81,0.081,82.1,1.69,4,1,0,普通,41.8,0.532
RT-00247,30.420229,120.043117,30.088338,120.342143,10,46.82,68.3,133.3,EHang Falcon,31.4,25.0,20.5,3.53,0.056,161.2,2.60,5,1,0,医疗物资,9.4,0.522
RT-00248,30.037406,119.926288,30.109735,120.318559,7,38.64,85.8,174.1,DJI FlyCart 30,49.4,21.7,20.5,9.55,0.071,157.1,2.74,2,0,0,医疗物资,12.5,0.835
RT-00249,30.234790,120.000845,30.313278,120.335781,14,33.36,74.0,116.3,ZTO UAV,41.6,11.3,14.9,4.31,0.077,256.0,2.57,3,0,0,加急,37.6,0.721
RT-00250,30.068733,119.980562,30.367392,120.168237,5,37.83,106.4,121.7,ZTO UAV,33.9,15.1,15.2,7.91,0.223,217.6,8.43,1,0,0,医疗物资,14.9,0.963
RT-00251,30.177543,120.058727,30.275693,120.167906,5,15.15,159.5,165.7,SF UAS,29.5,12.1,1.5,9.73,0.187,109.7,2.83,3,0,0,医疗物资,36.0,0.003
RT-00252,30.260685,119.912283,30.309357,120.288146,5,36.53,126.1,197.4,Meituan UAV,31.8,18.6,21.9,7.61,0.085,171.1,3.09,3,0,0,加急,9.7,0.845
RT-00253,30.201678,120.091391,30.449575,120.137382,2,27.95,115.2,157.6,DJI FlyCart 30,46.1,17.6,15.0,6.48,0.239,140.2,6.69,3,0,0,加急,16.7,0.865
RT-00254,30.206263,120.056809,30.182906,120.142668,6,8.66,184.0,246.7,DJI FlyCart 30,43.0,24.8,8.3,9.41,0.090,31.0,0.78,3,0,0,医疗物资,19.6,0.828
RT-00255,30.232232,120.341975,30.209508,119.945995,5,38.17,166.0,265.1,DJI FlyCart 30,10.5,14.4,10.2,4.12,0.176,227.5,6.73,3,0,0,普通,31.4,0.164
RT-00256,30.188721,119.928276,30.140055,120.201738,11,26.87,61.9,102.8,EHang Falcon,36.0,20.5,20.8,8.04,0.053,116.1,1.43,3,0,0,医疗物资,37.1,0.414
RT-00257,30.275296,120.306670,30.380163,120.335836,8,12.01,93.5,143.2,ZTO UAV,35.4,17.2,23.9,2.98,0.127,64.7,1.53,4,1,0,普通,36.1,0.028
RT-00258,30.066438,119.970126,30.110526,119.909167,6,7.65,161.3,221.4,SF UAS,18.1,13.0,9.5,8.70,0.298,55.2,2.28,4,1,0,紧急,49.4,0.056
RT-00259,30.105565,119.932557,30.132462,119.939095,11,3.06,147.1,216.7,EHang Falcon,31.6,24.0,13.5,2.06,0.142,11.8,0.44,5,1,0,普通,24.4,0.421
RT-00260,30.194220,120.316686,30.442969,119.964182,2,43.75,190.1,243.3,DJI FlyCart 30,20.3,20.9,5.1,4.57,0.062,181.1,2.71,0,0,0,普通,23.7,0.484
RT-00261,30.000740,120.302827,30.227487,119.952581,6,42.13,140.5,192.4,EHang Falcon,33.9,11.4,5.5,3.44,0.246,320.3,10.37,4,1,0,医疗物资,38.5,0.346
RT-00262,30.379614,120.240769,30.060000,120.083900,5,38.65,52.9,136.6,DJI FlyCart 30,24.9,24.8,14.7,2.41,0.080,137.8,3.08,3,0,0,紧急,36.8,0.626
RT-00263,30.399305,120.066808,30.290708,120.242876,9,20.79,93.9,102.7,Meituan UAV,46.9,16.4,28.0,3.13,0.251,108.5,5.22,1,0,0,医疗物资,50.0,0.906
RT-00264,30.159757,119.976179,30.041273,120.296119,4,33.52,78.8,145.3,Meituan UAV,18.9,23.5,12.6,3.63,0.128,123.8,4.29,5,1,0,紧急,3.9,0.486
RT-00265,30.241606,120.268978,30.447817,120.154341,10,25.46,159.2,255.1,DJI FlyCart 30,37.1,18.5,13.5,7.84,0.192,119.1,4.89,1,0,0,医疗物资,36.9,0.416
RT-00266,30.198451,119.938239,30.071821,120.249663,11,33.13,172.1,249.8,DJI FlyCart 30,45.1,14.6,11.6,9.35,0.131,198.0,4.34,0,0,0,紧急,17.8,0.619
RT-00267,30.247464,120.100931,30.420762,120.041319,9,20.12,163.1,170.6,ZTO UAV,18.1,10.1,6.5,6.23,0.122,171.1,2.45,1,0,0,普通,45.9,0.208
RT-00268,30.014810,120.020890,30.018216,119.949614,12,6.88,169.0,240.8,Meituan UAV,16.3,22.6,25.2,4.78,0.059,29.6,0.40,2,0,1,加急,2.5,0.643
RT-00269,30.381510,119.917446,30.208782,120.258297,12,37.99,144.8,197.0,EHang Falcon,28.7,23.7,17.9,2.63,0.234,141.3,8.90,2,0,0,普通,21.1,0.849
RT-00270,30.359131,120.191015,30.296821,120.197648,6,6.97,154.3,213.5,Meituan UAV,31.9,17.5,12.6,8.10,0.271,37.8,1.89,0,0,0,紧急,24.3,0.891
RT-00271,30.289047,120.184813,30.381865,119.924469,4,27.06,152.4,247.0,SF UAS,18.6,24.5,29.8,5.22,0.170,96.5,4.59,2,0,0,普通,49.1,0.418
RT-00272,30.100101,119.916688,30.390210,120.216048,3,43.26,106.7,156.3,ZTO UAV,46.4,21.9,21.3,4.40,0.150,172.0,6.47,2,0,0,紧急,0.1,0.052
RT-00273,30.351924,120.146075,30.346672,120.340488,2,18.69,63.8,79.7,EHang Falcon,10.6,18.5,8.3,9.35,0.271,89.3,5.06,4,1,0,紧急,25.6,0.303
RT-00274,30.446452,120.314360,30.311302,120.068852,10,27.97,189.1,233.2,Meituan UAV,42.8,22.3,9.3,2.21,0.241,107.5,6.74,2,0,0,医疗物资,46.8,0.502
RT-00275,30.330798,120.143007,30.230751,120.096459,9,12.00,141.0,191.7,Meituan UAV,19.7,16.9,3.6,1.44,0.080,62.1,0.96,1,0,0,普通,32.8,0.241
RT-00276,30.364438,120.084957,30.413641,120.066532,4,5.76,163.6,249.8,DJI FlyCart 30,40.1,20.6,19.1,5.00,0.206,26.7,1.18,1,0,1,加急,12.7,0.646
RT-00277,30.410830,119.977393,30.006001,120.195655,4,49.72,193.4,265.7,Meituan UAV,39.7,13.2,14.2,9.11,0.066,325.0,3.28,3,0,0,医疗物资,36.1,0.703
RT-00278,30.150549,120.150895,30.423631,120.275311,10,32.67,90.3,129.7,DJI FlyCart 30,32.9,19.2,19.6,3.13,0.106,149.9,3.47,3,0,0,紧急,26.5,0.407
RT-00279,30.119423,119.900690,30.363648,120.332434,14,49.63,198.6,220.2,DJI FlyCart 30,28.2,14.6,15.7,8.81,0.161,294.8,8.00,0,0,0,紧急,16.7,0.958
RT-00280,30.074199,120.085502,30.335836,120.298994,8,35.64,58.1,147.4,ZTO UAV,14.0,21.6,22.5,8.25,0.267,146.1,9.51,3,0,0,加急,26.7,0.359
RT-00281,30.143356,120.311333,30.323959,120.230166,15,21.57,91.6,116.5,Meituan UAV,35.7,19.2,17.7,4.26,0.100,99.1,2.16,2,0,0,加急,47.5,0.174
RT-00282,30.345912,120.298864,30.298663,120.139662,13,16.18,51.8,111.5,DJI FlyCart 30,14.6,24.9,26.8,2.40,0.285,56.8,4.61,3,0,0,普通,16.2,0.564
RT-00283,30.095879,120.172326,30.391881,120.000618,3,36.86,85.9,87.6,DJI FlyCart 30,24.2,20.1,4.4,4.25,0.299,159.8,11.00,5,1,0,普通,5.9,0.027
RT-00284,30.084160,120.263258,30.312286,120.174478,14,26.79,178.8,220.8,EHang Falcon,42.1,19.9,21.0,1.05,0.202,118.9,5.41,3,0,0,普通,25.9,0.327
RT-00285,30.344508,120.098216,30.437582,120.032976,7,12.11,134.4,143.1,EHang Falcon,31.3,23.2,7.5,7.76,0.147,48.3,1.79,4,1,0,加急,36.5,0.702
RT-00286,30.053721,120.206488,30.421301,120.081034,4,42.66,67.5,85.3,SF UAS,36.0,17.4,27.1,3.78,0.131,213.5,5.59,0,0,0,医疗物资,15.8,0.153
RT-00287,30.050782,120.316364,30.334103,120.323723,3,31.55,119.1,136.9,ZTO UAV,20.7,23.5,20.1,5.00,0.153,118.2,4.83,3,0,0,医疗物资,36.5,0.701
RT-00288,30.104259,120.052113,30.046549,120.198623,9,15.51,181.6,223.2,ZTO UAV,11.2,24.1,18.0,4.59,0.158,57.0,2.44,5,1,0,医疗物资,25.6,0.497
RT-00289,30.114458,119.971364,30.068254,120.317031,4,33.69,157.8,217.5,Meituan UAV,29.4,22.1,14.5,7.35,0.101,131.6,3.40,1,0,0,医疗物资,2.1,0.401
RT-00290,30.325356,119.984591,30.106883,120.234297,12,34.18,155.7,215.9,EHang Falcon,28.3,21.5,27.4,1.41,0.225,140.6,7.68,2,0,0,紧急,40.8,0.401
RT-00291,30.141106,120.285187,30.001123,119.910184,15,39.34,170.1,230.4,ZTO UAV,42.4,11.7,6.8,2.08,0.179,287.8,7.02,2,0,0,紧急,20.8,0.274
