地区,年份,各省低空经济指数,全国通用航空机场数量（个）,飞行服务站数量（个）,通航企业总收入与 GDP 的比值（%）,低空经济领域上市公司总产值与GDP的比值（%）,低空经济产业增加值与 GDP 的比值（%）,持有有效运营合格证的无人机企业数量（个）,传统通航企业数量（个）,全行业注册无人机数量（个）,无人机行业专利申请数量（个）,通航企业的专业人员数量与就业人员总数的比值（%）
宁夏回族自治区,2019,0.25097436,5,2,0.463491082,0.061197588,0.59768289,1494,195,22035,3720,0.021503483
宁夏回族自治区,2020,0.2685648,5,2,0.50007661,0.055100097,0.638485956,1170,156,17946,4040,0.020911606
宁夏回族自治区,2021,0.26360376,5,2,0.480690243,0.0628405,0.616727357,1316,170,21252,3027,0.020590466
宁夏回族自治区,2022,0.26668152,5,2,0.496463207,0.059271301,0.620914583,1443,237,17497,3930,0.019810246
宁夏回族自治区,2023,0.2833614,5,2,0.486408734,0.067295499,0.662003071,1634,181,19464,5649,0.020302844
宁夏回族自治区,2024,0.27087984,5,3,0.49889746,0.057956096,0.596071088,1092,253,21192,4012,0.020714955
新疆维吾尔自治区,1990,0.0655116,2,0,0.112099082,0.013443308,0.143752104,352,7,6055,1096,0.005157822
新疆维吾尔自治区,1991,0.06572412,2,0,0.121521707,0.013176372,0.138776479,350,13,6614,1144,0.005137373
新疆维吾尔自治区,1992,0.07888608,3,0,0.138016456,0.017009811,0.186794349,338,15,8967,1227,0.006583607
新疆维吾尔自治区,1993,0.08559096,4,0,0.155438889,0.017892362,0.171729702,482,16,9631,1093,0.006785284
新疆维吾尔自治区,1994,0.08857632,5,0,0.155049896,0.020707815,0.193521544,439,10,7961,935,0.006397741
新疆维吾尔自治区,1995,0.0901908,5,0,0.176665739,0.018879189,0.193116541,470,15,8157,1577,0.006944434
新疆维吾尔自治区,1996,0.10426752,5,0,0.199533277,0.02342839,0.248589408,499,18,7818,1421,0.008933343
新疆维吾尔自治区,1997,0.11219796,6,0,0.202779113,0.026829337,0.278929738,522,19,10955,1461,0.009072968
新疆维吾尔自治区,1998,0.11518416,6,0,0.209366408,0.026434189,0.258340793,511,13,13652,1564,0.009452835
新疆维吾尔自治区,1999,0.12533388,6,0,0.216631256,0.025079309,0.265388224,677,14,13735,2483,0.009058417
新疆维吾尔自治区,2000,0.1197504,7,0,0.209379583,0.027928188,0.27984471,586,22,12644,1848,0.009378338
新疆维吾尔自治区,2001,0.1400616,7,0,0.242376599,0.029291783,0.320657027,595,18,16003,2184,0.010090438
新疆维吾尔自治区,2002,0.12996984,7,0,0.236618758,0.029014467,0.304857257,764,25,11040,1371,0.009723601
新疆维吾尔自治区,2003,0.1422918,7,0,0.271943345,0.031745301,0.324966013,610,28,16913,2104,0.011783591
新疆维吾尔自治区,2004,0.14775264,8,0,0.260428803,0.03426827,0.326259992,642,18,16498,1996,0.011614202
新疆维吾尔自治区,2005,0.156093,9,0,0.272059693,0.034798593,0.349000534,763,31,12681,2929,0.013374048
新疆维吾尔自治区,2006,0.16100448,9,0,0.293554102,0.038216828,0.332876762,727,20,9810,2703,0.013043893
新疆维吾尔自治区,2007,0.1773576,9,0,0.304930922,0.040097893,0.376583392,1060,22,18031,2603,0.012776842
新疆维吾尔自治区,2008,0.17917536,9,0,0.301378928,0.044393383,0.385459952,1031,31,11819,2115,0.012947979
新疆维吾尔自治区,2009,0.18421032,9,0,0.356668022,0.044863502,0.453452124,795,21,15694,2809,0.013183669
新疆维吾尔自治区,2010,0.1811628,9,0,0.303834171,0.039481715,0.449265628,746,21,20705,3368,0.013569353
新疆维吾尔自治区,2011,0.2023308,9,0,0.372079597,0.047864386,0.461789701,965,35,14480,2458,0.016573783
新疆维吾尔自治区,2012,0.20208384,10,0,0.3721576,0.048764851,0.423941584,1030,38,17492,3394,0.015203056
新疆维吾尔自治区,2013,0.1991682,10,0,0.343014113,0.045202219,0.403186146,917,28,13389,3134,0.015770423
新疆维吾尔自治区,2014,0.20640312,10,0,0.379884942,0.050116742,0.452920686,1150,30,22845,3996,0.016072316
新疆维吾尔自治区,2015,0.2157078,11,0,0.406832101,0.043620431,0.469207607,1236,48,14431,3985,0.015593825
新疆维吾尔自治区,2016,0.23937984,11,0,0.440618492,0.058275825,0.588084453,1223,47,20108,4379,0.019836723
新疆维吾尔自治区,2017,0.23297568,12,0,0.401502521,0.054833156,0.526082383,1024,66,18756,3993,0.016817183
新疆维吾尔自治区,2018,0.22924944,13,0,0.409263742,0.046045896,0.561890377,1130,226,18610,2588,0.017766504
新疆维吾尔自治区,2019,0.25123644,13,0,0.429245832,0.057476617,0.59955064,1150,235,23477,4345,0.018826582
新疆维吾尔自治区,2020,0.2356368,13,0,0.437577538,0.049126738,0.588927054,973,138,16340,2492,0.019293268
新疆维吾尔自治区,2021,0.24342192,13,0,0.409395099,0.058018398,0.557326657,1219,197,15007,3940,0.020446398
新疆维吾尔自治区,2022,0.27274968,13,0,0.51953359,0.055830496,0.631947371,1388,175,21004,3299,0.020727027
新疆维吾尔自治区,2023,0.28144704,13,0,0.496238039,0.069223307,0.659233402,1598,267,22758,4933,0.021934776
新疆维吾尔自治区,2024,0.26078976,13,0,0.50112491,0.062062747,0.556264558,1046,211,27990,2674,0.020613568
